date,ticker,asset_class,adjusted_close,volume
2022-10-07,GLD,Gold,157.880005,5030000
2022-10-07,SPY,US equities,345.308319,107789500
2022-10-10,AGG,US aggregate bonds,83.030632,4074700
2022-10-10,EEM,Emerging-market equities,31.986130,31109900
2022-10-10,EFA,Developed international equities,50.305824,26510200
2022-10-10,EWC,Canadian equities,28.464130,3665200
2022-10-10,GLD,Gold,155.479996,6110800
2022-10-10,SPY,US equities,342.671753,76042800
2022-10-11,AGG,US aggregate bonds,83.082924,8892800
2022-10-11,EEM,Emerging-market equities,31.476530,46679000
2022-10-11,EFA,Developed international equities,49.753895,26577200
2022-10-11,EWC,Canadian equities,28.076740,2555500
2022-10-11,GLD,Gold,155.160004,5306700
2022-10-11,SPY,US equities,340.501587,92482800
2022-10-12,AGG,US aggregate bonds,83.152603,5651200
2022-10-12,EEM,Emerging-market equities,31.512936,42471500
2022-10-12,EFA,Developed international equities,49.593651,24455800
2022-10-12,EWC,Canadian equities,27.993727,2007300
2022-10-12,GLD,Gold,155.990005,3998500
2022-10-12,SPY,US equities,339.378510,76991800
2022-10-13,AGG,US aggregate bonds,82.891319,6254400
2022-10-13,EEM,Emerging-market equities,31.603937,51431200
2022-10-13,EFA,Developed international equities,50.617397,48010100
2022-10-13,EWC,Canadian equities,28.786959,6093000
2022-10-13,GLD,Gold,154.910004,7083800
2022-10-13,SPY,US equities,348.335083,147254500
2022-10-14,AGG,US aggregate bonds,82.438454,8580700
2022-10-14,EEM,Emerging-market equities,31.130741,33384600
2022-10-14,EFA,Developed international equities,49.860714,28145900
2022-10-14,EWC,Canadian equities,28.104410,3104800
2022-10-14,GLD,Gold,152.979996,5471900
2022-10-14,SPY,US equities,340.396912,123737000
2022-10-17,AGG,US aggregate bonds,82.612625,5460600
2022-10-17,EEM,Emerging-market equities,31.986130,51122100
2022-10-17,EFA,Developed international equities,51.089207,32731000
2022-10-17,EWC,Canadian equities,28.860750,2225900
2022-10-17,GLD,Gold,153.419998,4348000
2022-10-17,SPY,US equities,349.144165,93168200
2022-10-18,AGG,US aggregate bonds,82.751968,6389100
2022-10-18,EEM,Emerging-market equities,31.995230,33911100
2022-10-18,EFA,Developed international equities,51.454189,26876700
2022-10-18,EWC,Canadian equities,29.119009,2561900
2022-10-18,GLD,Gold,153.750000,4528400
2022-10-18,SPY,US equities,353.246460,97162900
2022-10-19,AGG,US aggregate bonds,82.037849,6316100
2022-10-19,EEM,Emerging-market equities,31.412832,31393700
2022-10-19,EFA,Developed international equities,50.822147,22958200
2022-10-19,EWC,Canadian equities,28.897640,3031900
2022-10-19,GLD,Gold,151.690002,8257100
2022-10-19,SPY,US equities,350.743103,79746900
2022-10-20,AGG,US aggregate bonds,81.541405,9012900
2022-10-20,EEM,Emerging-market equities,31.613031,44240000
2022-10-20,EFA,Developed international equities,50.706413,25989700
2022-10-20,EWC,Canadian equities,28.750065,1767800
2022-10-20,GLD,Gold,151.449997,5019800
2022-10-20,SPY,US equities,347.802063,88283100
2022-10-21,AGG,US aggregate bonds,81.663368,8371100
2022-10-21,EEM,Emerging-market equities,32.095325,43879500
2022-10-21,EFA,Developed international equities,51.623337,37761800
2022-10-21,EWC,Canadian equities,29.478735,2593400
2022-10-21,GLD,Gold,154.149994,6898400
2022-10-21,SPY,US equities,356.254181,131038400
2022-10-24,AGG,US aggregate bonds,81.550117,6090400
2022-10-24,EEM,Emerging-market equities,30.875940,55046000
2022-10-24,EFA,Developed international equities,51.632236,20327600
2022-10-24,EWC,Canadian equities,29.414167,2422300
2022-10-24,GLD,Gold,153.649994,4673300
2022-10-24,SPY,US equities,360.613464,85436900
2022-10-25,AGG,US aggregate bonds,82.351357,11710400
2022-10-25,EEM,Emerging-market equities,31.130741,31871500
2022-10-25,EFA,Developed international equities,52.771702,21583300
2022-10-25,EWC,Canadian equities,29.912245,1930700
2022-10-25,GLD,Gold,154.000000,3434100
2022-10-25,SPY,US equities,366.371948,78846300
2022-10-26,AGG,US aggregate bonds,82.717140,7884100
2022-10-26,EEM,Emerging-market equities,31.640331,37973800
2022-10-26,EFA,Developed international equities,53.270226,27095500
2022-10-26,EWC,Canadian equities,30.299635,3582600
2022-10-26,GLD,Gold,154.979996,4448200
2022-10-26,SPY,US equities,363.611664,104087300
2022-10-27,AGG,US aggregate bonds,83.135162,6913500
2022-10-27,EEM,Emerging-market equities,31.394636,34227600
2022-10-27,EFA,Developed international equities,52.771702,20349600
2022-10-27,EWC,Canadian equities,30.428770,3376100
2022-10-27,GLD,Gold,154.740005,3654900
2022-10-27,SPY,US equities,361.670044,81971800
2022-10-28,AGG,US aggregate bonds,82.926125,6229200
2022-10-28,EEM,Emerging-market equities,31.203537,46296700
2022-10-28,EFA,Developed international equities,53.296932,19235500
2022-10-28,EWC,Canadian equities,30.548674,1819900
2022-10-28,GLD,Gold,153.160004,4645400
2022-10-28,SPY,US equities,370.274414,100302000
2022-10-31,AGG,US aggregate bonds,82.647476,10946400
2022-10-31,EEM,Emerging-market equities,31.112537,44107400
2022-10-31,EFA,Developed international equities,52.798416,27032700
2022-10-31,EWC,Canadian equities,30.465656,3183800
2022-10-31,GLD,Gold,151.910004,6097800
2022-10-31,SPY,US equities,367.599792,96631300
2022-11-01,AGG,US aggregate bonds,82.801079,8096800
2022-11-01,EEM,Emerging-market equities,31.685835,50932800
2022-11-01,EFA,Developed international equities,53.216812,42687000
2022-11-01,EWC,Canadian equities,30.585564,4045600
2022-11-01,GLD,Gold,153.460007,4603600
2022-11-01,SPY,US equities,365.991150,85407600
2022-11-02,AGG,US aggregate bonds,82.661415,8584100
2022-11-02,EEM,Emerging-market equities,31.421930,47639100
2022-11-02,EFA,Developed international equities,52.442329,30497700
2022-11-02,EWC,Canadian equities,30.022923,3385600
2022-11-02,GLD,Gold,152.389999,7210900
2022-11-02,SPY,US equities,356.806213,126990400
2022-11-03,AGG,US aggregate bonds,82.355904,9314800
2022-11-03,EEM,Emerging-market equities,31.603937,38319300
2022-11-03,EFA,Developed international equities,51.997227,23604200
2022-11-03,EWC,Canadian equities,29.829227,1970100
2022-11-03,GLD,Gold,151.809998,5378800
2022-11-03,SPY,US equities,353.132202,87100100
2022-11-04,AGG,US aggregate bonds,82.347176,6918300
2022-11-04,EEM,Emerging-market equities,32.941616,70533600
2022-11-04,EFA,Developed international equities,54.080315,33756400
2022-11-04,EWC,Canadian equities,30.760811,3568900
2022-11-04,GLD,Gold,156.470001,7692000
2022-11-04,SPY,US equities,358.214905,103505200
2022-11-07,AGG,US aggregate bonds,82.085327,7597200
2022-11-07,EEM,Emerging-market equities,32.959816,38404800
2022-11-07,EFA,Developed international equities,54.249454,19904600
2022-11-07,EWC,Canadian equities,30.871504,1516600
2022-11-07,GLD,Gold,155.850006,4425700
2022-11-07,SPY,US equities,361.641449,68286900
2022-11-08,AGG,US aggregate bonds,82.434486,5834900
2022-11-08,EEM,Emerging-market equities,33.196415,36282400
2022-11-08,EFA,Developed international equities,54.863705,19882900
2022-11-08,EWC,Canadian equities,31.185108,2841900
2022-11-08,GLD,Gold,159.449997,11299600
2022-11-08,SPY,US equities,363.592590,84641100
2022-11-09,AGG,US aggregate bonds,82.530518,6694200
2022-11-09,EEM,Emerging-market equities,32.623119,34148700
2022-11-09,EFA,Developed international equities,54.098114,22418600
2022-11-09,EWC,Canadian equities,30.456436,9192900
2022-11-09,GLD,Gold,158.649994,6040600
2022-11-09,SPY,US equities,356.101868,78495500
2022-11-10,AGG,US aggregate bonds,84.302429,8494800
2022-11-10,EEM,Emerging-market equities,33.806107,53986900
2022-11-10,EFA,Developed international equities,57.133743,29640900
2022-11-10,EWC,Canadian equities,31.996786,6175300
2022-11-10,GLD,Gold,163.479996,9939900
2022-11-10,SPY,US equities,375.671143,141455800
2022-11-11,AGG,US aggregate bonds,84.241356,4953100
2022-11-11,EEM,Emerging-market equities,34.725201,52270400
2022-11-11,EFA,Developed international equities,58.273209,24071300
2022-11-11,EWC,Canadian equities,32.319611,3355800
2022-11-11,GLD,Gold,164.559998,4622400
2022-11-11,SPY,US equities,379.307068,93839900
2022-11-14,AGG,US aggregate bonds,84.005646,7457600
2022-11-14,EEM,Emerging-market equities,34.515903,42158100
2022-11-14,EFA,Developed international equities,57.658958,21599900
2022-11-14,EWC,Canadian equities,31.886097,2776000
2022-11-14,GLD,Gold,164.919998,6187600
2022-11-14,SPY,US equities,376.080444,71903500
2022-11-15,AGG,US aggregate bonds,84.625389,7962000
2022-11-15,EEM,Emerging-market equities,35.307590,77069300
2022-11-15,EFA,Developed international equities,58.041752,34956600
2022-11-15,EWC,Canadian equities,32.107464,3601100
2022-11-15,GLD,Gold,165.500000,9903500
2022-11-15,SPY,US equities,379.287994,93194500
2022-11-16,AGG,US aggregate bonds,85.149155,11075000
2022-11-16,EEM,Emerging-market equities,34.743401,49376500
2022-11-16,EFA,Developed international equities,57.908226,22730400
2022-11-16,EWC,Canadian equities,31.969116,2186700
2022-11-16,GLD,Gold,165.119995,3645800
2022-11-16,SPY,US equities,376.394501,68508500
2022-11-17,AGG,US aggregate bonds,84.791245,6889000
2022-11-17,EEM,Emerging-market equities,34.807095,56473600
2022-11-17,EFA,Developed international equities,57.881523,21271100
2022-11-17,EWC,Canadian equities,31.867649,2086900
2022-11-17,GLD,Gold,163.919998,4574400
2022-11-17,SPY,US equities,375.242798,74496300
2022-11-18,AGG,US aggregate bonds,84.669022,4714900
2022-11-18,EEM,Emerging-market equities,34.606895,45040200
2022-11-18,EFA,Developed international equities,57.997253,18431100
2022-11-18,EWC,Canadian equities,31.858427,5483100
2022-11-18,GLD,Gold,162.789993,4321100
2022-11-18,SPY,US equities,376.946564,92922500
2022-11-21,AGG,US aggregate bonds,84.616669,6829100
2022-11-21,EEM,Emerging-market equities,34.170101,29250900
2022-11-21,EFA,Developed international equities,57.561050,21877400
2022-11-21,EWC,Canadian equities,31.692402,1880200
2022-11-21,GLD,Gold,161.880005,4766500
2022-11-21,SPY,US equities,375.575989,51243200
2022-11-22,AGG,US aggregate bonds,85.053123,8039000
2022-11-22,EEM,Emerging-market equities,34.251999,33677500
2022-11-22,EFA,Developed international equities,58.362228,14698700
2022-11-22,EWC,Canadian equities,32.328835,3190500
2022-11-22,GLD,Gold,162.070007,3203800
2022-11-22,SPY,US equities,380.630096,60429000
2022-11-23,AGG,US aggregate bonds,85.559387,5885600
2022-11-23,EEM,Emerging-market equities,34.534100,43490300
2022-11-23,EFA,Developed international equities,59.003181,13400800
2022-11-23,EWC,Canadian equities,32.439518,2166800
2022-11-23,GLD,Gold,163.080002,4167000
2022-11-23,SPY,US equities,383.028656,68261600
2022-11-25,AGG,US aggregate bonds,85.576820,2718600
2022-11-25,EEM,Emerging-market equities,34.370296,19986900
2022-11-25,EFA,Developed international equities,59.305862,10934400
2022-11-25,EWC,Canadian equities,32.587097,1133800
2022-11-25,GLD,Gold,163.220001,1436500
2022-11-25,SPY,US equities,382.942963,30545400
2022-11-28,AGG,US aggregate bonds,85.437187,7920700
2022-11-28,EEM,Emerging-market equities,34.215607,45015900
2022-11-28,EFA,Developed international equities,58.540276,18618500
2022-11-28,EWC,Canadian equities,31.996786,2933600
2022-11-28,GLD,Gold,161.929993,4052900
2022-11-28,SPY,US equities,376.832367,67881600
2022-11-29,AGG,US aggregate bonds,85.131676,6643300
2022-11-29,EEM,Emerging-market equities,34.952694,50909500
2022-11-29,EFA,Developed international equities,58.709419,17666900
2022-11-29,EWC,Canadian equities,31.895323,2492500
2022-11-29,GLD,Gold,162.729996,2620600
2022-11-29,SPY,US equities,376.185120,52310000
2022-11-30,AGG,US aggregate bonds,85.795059,8963500
2022-11-30,EEM,Emerging-market equities,35.962780,103403400
2022-11-30,EFA,Developed international equities,59.750961,41966500
2022-11-30,EWC,Canadian equities,32.457966,6565200
2022-11-30,GLD,Gold,164.809998,4874700
2022-11-30,SPY,US equities,388.035156,144566700
2022-12-01,AGG,US aggregate bonds,86.508949,12471300
2022-12-01,EEM,Emerging-market equities,35.844479,50195900
2022-12-01,EFA,Developed international equities,60.329594,24209700
2022-12-01,EWC,Canadian equities,32.660885,4395700
2022-12-01,GLD,Gold,167.839996,8625800
2022-12-01,SPY,US equities,387.749664,76398200
2022-12-02,AGG,US aggregate bonds,86.867653,6368000
2022-12-02,EEM,Emerging-market equities,35.980980,47593700
2022-12-02,EFA,Developed international equities,60.285095,36230700
2022-12-02,EWC,Canadian equities,32.467194,2471800
2022-12-02,GLD,Gold,167.259995,5185900
2022-12-02,SPY,US equities,387.302368,85342700
2022-12-05,AGG,US aggregate bonds,86.185257,8072500
2022-12-05,EEM,Emerging-market equities,35.571484,62268800
2022-12-05,EFA,Developed international equities,59.492805,26304900
2022-12-05,EWC,Canadian equities,31.756968,4064300
2022-12-05,GLD,Gold,164.389999,5436200
2022-12-05,SPY,US equities,380.335052,77289800
2022-12-06,AGG,US aggregate bonds,86.438980,7660100
2022-12-06,EEM,Emerging-market equities,35.525982,31558200
2022-12-06,EFA,Developed international equities,59.225735,25663000
2022-12-06,EWC,Canadian equities,31.258892,3337200
2022-12-06,GLD,Gold,164.839996,3597800
2022-12-06,SPY,US equities,374.852570,77972200
2022-12-07,AGG,US aggregate bonds,87.208839,6752900
2022-12-07,EEM,Emerging-market equities,35.316689,46263200
2022-12-07,EFA,Developed international equities,59.225735,23274300
2022-12-07,EWC,Canadian equities,31.231222,6236200
2022-12-07,GLD,Gold,166.330002,4610700
2022-12-07,SPY,US equities,374.214874,65927900
2022-12-08,AGG,US aggregate bonds,86.946396,6307200
2022-12-08,EEM,Emerging-market equities,35.744381,41138200
2022-12-08,EFA,Developed international equities,59.528412,20080400
2022-12-08,EWC,Canadian equities,31.443369,2388300
2022-12-08,GLD,Gold,166.470001,3217900
2022-12-08,SPY,US equities,377.146393,60737900
2022-12-09,AGG,US aggregate bonds,86.430214,8994400
2022-12-09,EEM,Emerging-market equities,35.507790,48742700
2022-12-09,EFA,Developed international equities,59.564018,25772900
2022-12-09,EWC,Canadian equities,31.221996,2590500
2022-12-09,GLD,Gold,167.059998,5431300
2022-12-09,SPY,US equities,374.329102,81447700
2022-12-12,AGG,US aggregate bonds,86.447731,10384200
2022-12-12,EEM,Emerging-market equities,35.398582,41524600
2022-12-12,EFA,Developed international equities,59.742065,18725400
2022-12-12,EWC,Canadian equities,31.369574,4406300
2022-12-12,GLD,Gold,165.679993,3504400
2022-12-12,SPY,US equities,379.725891,75405800
2022-12-13,AGG,US aggregate bonds,87.025154,9120600
2022-12-13,EEM,Emerging-market equities,35.651733,60886900
2022-12-13,EFA,Developed international equities,60.589359,29377300
2022-12-13,EWC,Canadian equities,31.567045,6226900
2022-12-13,GLD,Gold,168.509995,6750200
2022-12-13,SPY,US equities,382.600342,123782500
2022-12-14,AGG,US aggregate bonds,87.217621,10624000
2022-12-14,EEM,Emerging-market equities,35.670204,62300900
2022-12-14,EFA,Developed international equities,60.535736,23707700
2022-12-14,EWC,Canadian equities,31.407951,5067900
2022-12-14,GLD,Gold,168.100006,5643000
2022-12-14,SPY,US equities,380.154236,108111300
2022-12-15,AGG,US aggregate bonds,87.345650,9423900
2022-12-15,EEM,Emerging-market equities,34.847969,48081300
2022-12-15,EFA,Developed international equities,58.989494,25617500
2022-12-15,EWC,Canadian equities,30.677963,4970800
2022-12-15,GLD,Gold,165.350006,8363000
2022-12-15,SPY,US equities,370.854919,117705900
2022-12-16,AGG,US aggregate bonds,87.117661,7546100
2022-12-16,EEM,Emerging-market equities,34.949600,48065200
2022-12-16,EFA,Developed international equities,58.471111,23998700
2022-12-16,EWC,Canadian equities,30.341047,2883400
2022-12-16,GLD,Gold,166.789993,5372000
2022-12-16,SPY,US equities,366.476593,119858000
2022-12-19,AGG,US aggregate bonds,86.582771,10351000
2022-12-19,EEM,Emerging-market equities,34.977314,22995200
2022-12-19,EFA,Developed international equities,58.328106,21180700
2022-12-19,EWC,Canadian equities,30.088367,3234200
2022-12-19,GLD,Gold,166.320007,3940500
2022-12-19,SPY,US equities,363.368988,79878100
2022-12-20,AGG,US aggregate bonds,85.995232,10282200
2022-12-20,EEM,Emerging-market equities,34.968063,25688000
2022-12-20,EFA,Developed international equities,58.560482,21440600
2022-12-20,EWC,Canadian equities,30.359768,3404000
2022-12-20,GLD,Gold,169.080002,7803100
2022-12-20,SPY,US equities,363.866272,74427200
2022-12-21,AGG,US aggregate bonds,86.232018,8489300
2022-12-21,EEM,Emerging-market equities,35.282181,23607700
2022-12-21,EFA,Developed international equities,59.168251,17112200
2022-12-21,EWC,Canadian equities,30.780910,4323900
2022-12-21,GLD,Gold,168.800003,3990100
2022-12-21,SPY,US equities,369.306946,78167400
2022-12-22,AGG,US aggregate bonds,86.205688,8267800
2022-12-22,EEM,Emerging-market equities,34.968063,27011800
2022-12-22,EFA,Developed international equities,58.685612,21251200
2022-12-22,EWC,Canadian equities,30.359768,1950600
2022-12-22,GLD,Gold,166.759995,5672700
2022-12-22,SPY,US equities,364.038330,100120900
2022-12-23,AGG,US aggregate bonds,85.907578,4823400
2022-12-23,EEM,Emerging-market equities,34.921883,19543300
2022-12-23,EFA,Developed international equities,58.891178,12536600
2022-12-23,EWC,Canadian equities,30.743479,2260600
2022-12-23,GLD,Gold,167.259995,2912300
2022-12-23,SPY,US equities,366.132446,59857300
2022-12-27,AGG,US aggregate bonds,85.284996,7925700
2022-12-27,EEM,Emerging-market equities,35.439243,42338900
2022-12-27,EFA,Developed international equities,58.980560,16247400
2022-12-27,EWC,Canadian equities,30.911932,2971500
2022-12-27,GLD,Gold,168.669998,6885700
2022-12-27,SPY,US equities,364.688538,51638200
2022-12-28,AGG,US aggregate bonds,85.135933,12131200
2022-12-28,EEM,Emerging-market equities,34.921883,31813900
2022-12-28,EFA,Developed international equities,58.354919,14526900
2022-12-28,EWC,Canadian equities,30.322332,2385500
2022-12-28,GLD,Gold,167.910004,3662500
2022-12-28,SPY,US equities,360.156219,70911500
2022-12-29,AGG,US aggregate bonds,85.451591,7763300
2022-12-29,EEM,Emerging-market equities,35.503906,27088700
2022-12-29,EFA,Developed international equities,59.275501,17455400
2022-12-29,EWC,Canadian equities,30.865143,1493400
2022-12-29,GLD,Gold,168.850006,3345900
2022-12-29,SPY,US equities,366.639160,66970900
2022-12-30,AGG,US aggregate bonds,85.048210,8469000
2022-12-30,EEM,Emerging-market equities,35.014267,38297800
2022-12-30,EFA,Developed international equities,58.667740,25629000
2022-12-30,EWC,Canadian equities,30.631174,2552700
2022-12-30,GLD,Gold,169.639999,2864500
2022-12-30,SPY,US equities,365.673370,84022200
2023-01-03,AGG,US aggregate bonds,85.548050,19930800
2023-01-03,EEM,Emerging-market equities,35.309898,35557900
2023-01-03,EFA,Developed international equities,59.186131,25179300
2023-01-03,EWC,Canadian equities,30.453354,3604500
2023-01-03,GLD,Gold,171.059998,7992900
2023-01-03,SPY,US equities,364.133942,74850700
2023-01-04,AGG,US aggregate bonds,86.021561,10080100
2023-01-04,EEM,Emerging-market equities,36.372337,57044200
2023-01-04,EFA,Developed international equities,59.972652,26751400
2023-01-04,EWC,Canadian equities,31.089752,3563800
2023-01-04,GLD,Gold,172.669998,7574600
2023-01-04,SPY,US equities,366.945129,85934100
2023-01-05,AGG,US aggregate bonds,85.951408,9682000
2023-01-05,EEM,Emerging-market equities,36.261471,25175600
2023-01-05,EFA,Developed international equities,59.373817,17376900
2023-01-05,EWC,Canadian equities,30.790272,2263000
2023-01-05,GLD,Gold,170.520004,4692600
2023-01-05,SPY,US equities,362.757111,76970500
2023-01-06,AGG,US aggregate bonds,86.889671,8503000
2023-01-06,EEM,Emerging-market equities,37.019039,49058000
2023-01-06,EFA,Developed international equities,60.893246,17951400
2023-01-06,EWC,Canadian equities,31.576408,3061000
2023-01-06,GLD,Gold,173.710007,7889000
2023-01-06,SPY,US equities,371.075897,104189600
2023-01-09,AGG,US aggregate bonds,87.108856,7849600
2023-01-09,EEM,Emerging-market equities,37.296192,59967500
2023-01-09,EFA,Developed international equities,61.152443,23392800
2023-01-09,EWC,Canadian equities,31.772942,1519600
2023-01-09,GLD,Gold,174.100006,5134500
2023-01-09,SPY,US equities,370.865479,73978100
2023-01-10,AGG,US aggregate bonds,86.775681,7291300
2023-01-10,EEM,Emerging-market equities,37.564114,34936500
2023-01-10,EFA,Developed international equities,61.331200,18811500
2023-01-10,EWC,Canadian equities,31.716785,2529300
2023-01-10,GLD,Gold,174.740005,4398400
2023-01-10,SPY,US equities,373.466309,65358100
2023-01-11,AGG,US aggregate bonds,87.310547,6102900
2023-01-11,EEM,Emerging-market equities,37.721172,41854800
2023-01-11,EFA,Developed international equities,61.795967,17732700
2023-01-11,EWC,Canadian equities,32.053699,1498100
2023-01-11,GLD,Gold,174.619995,3374200
2023-01-11,SPY,US equities,378.189880,68881100
2023-01-12,AGG,US aggregate bonds,87.941910,8342700
2023-01-12,EEM,Emerging-market equities,37.905937,42088800
2023-01-12,EFA,Developed international equities,62.707623,19767100
2023-01-12,EWC,Canadian equities,32.474850,1207900
2023-01-12,GLD,Gold,176.639999,6936900
2023-01-12,SPY,US equities,379.566772,90157700
2023-01-13,AGG,US aggregate bonds,87.617477,6719000
2023-01-13,EEM,Emerging-market equities,38.155380,32838900
2023-01-13,EFA,Developed international equities,63.038322,18092100
2023-01-13,EWC,Canadian equities,32.577789,9078600
2023-01-13,GLD,Gold,178.759995,7468800
2023-01-13,SPY,US equities,381.039307,63903900
2023-01-17,AGG,US aggregate bonds,87.459633,8174700
2023-01-17,EEM,Emerging-market equities,37.942894,41016000
2023-01-17,EFA,Developed international equities,63.234955,25184100
2023-01-17,EWC,Canadian equities,32.708813,1961400
2023-01-17,GLD,Gold,177.589996,6610800
2023-01-17,SPY,US equities,380.341278,62677300
2023-01-18,AGG,US aggregate bonds,88.327744,7779300
2023-01-18,EEM,Emerging-market equities,37.684216,54860300
2023-01-18,EFA,Developed international equities,63.011509,35935300
2023-01-18,EWC,Canadian equities,32.343826,2957200
2023-01-18,GLD,Gold,177.080002,5384700
2023-01-18,SPY,US equities,374.336395,99632300
2023-01-19,AGG,US aggregate bonds,88.126068,8633700
2023-01-19,EEM,Emerging-market equities,37.970608,33834900
2023-01-19,EFA,Developed international equities,62.913193,23519000
2023-01-19,EWC,Canadian equities,32.399975,1844800
2023-01-19,GLD,Gold,179.889999,6678700
2023-01-19,SPY,US equities,371.611267,86958900
2023-01-20,AGG,US aggregate bonds,87.766548,6095800
2023-01-20,EEM,Emerging-market equities,38.552643,42854900
2023-01-20,EFA,Developed international equities,63.467342,28289500
2023-01-20,EWC,Canadian equities,32.849190,2442900
2023-01-20,GLD,Gold,179.289993,5754800
2023-01-20,SPY,US equities,378.534058,91806400
2023-01-23,AGG,US aggregate bonds,87.547325,6573200
2023-01-23,EEM,Emerging-market equities,38.829803,38252700
2023-01-23,EFA,Developed international equities,63.726543,24252900
2023-01-23,EWC,Canadian equities,33.064445,3081700
2023-01-23,GLD,Gold,179.630005,5265500
2023-01-23,SPY,US equities,383.075958,84178800
2023-01-24,AGG,US aggregate bonds,87.933144,6538600
2023-01-24,EEM,Emerging-market equities,38.857517,34713300
2023-01-24,EFA,Developed international equities,63.646095,12996500
2023-01-24,EWC,Canadian equities,33.064445,1219000
2023-01-24,GLD,Gold,180.279999,4604600
2023-01-24,SPY,US equities,382.664825,59524900
2023-01-25,AGG,US aggregate bonds,88.038368,5431000
2023-01-25,EEM,Emerging-market equities,38.894474,30325100
2023-01-25,EFA,Developed international equities,64.066170,14250500
2023-01-25,EWC,Canadian equities,32.970860,4159200
2023-01-25,GLD,Gold,181.110001,6925300
2023-01-25,SPY,US equities,382.808289,84800300
2023-01-26,AGG,US aggregate bonds,87.889305,5399100
2023-01-26,EEM,Emerging-market equities,39.264015,28722100
2023-01-26,EFA,Developed international equities,64.119797,13272300
2023-01-26,EWC,Canadian equities,33.335854,1836600
2023-01-26,GLD,Gold,179.470001,5860100
2023-01-26,SPY,US equities,387.015442,72287400
2023-01-27,AGG,US aggregate bonds,87.757767,5123100
2023-01-27,EEM,Emerging-market equities,39.079243,36989100
2023-01-27,EFA,Developed international equities,63.994656,13986800
2023-01-27,EWC,Canadian equities,33.382641,2705600
2023-01-27,GLD,Gold,179.220001,6052700
2023-01-27,SPY,US equities,387.904694,68346200
2023-01-30,AGG,US aggregate bonds,87.521019,6822000
2023-01-30,EEM,Emerging-market equities,38.293968,38598300
2023-01-30,EFA,Developed international equities,63.583530,14111500
2023-01-30,EWC,Canadian equities,32.942783,1093700
2023-01-30,GLD,Gold,178.759995,4210700
2023-01-30,SPY,US equities,383.037659,74202000
2023-01-31,AGG,US aggregate bonds,87.880547,12083600
2023-01-31,EEM,Emerging-market equities,38.210812,43197800
2023-01-31,EFA,Developed international equities,63.949982,23544400
2023-01-31,EWC,Canadian equities,33.532387,2244000
2023-01-31,GLD,Gold,179.410004,5976900
2023-01-31,SPY,US equities,388.669647,86811800
2023-02-01,AGG,US aggregate bonds,88.500267,11593300
2023-02-01,EEM,Emerging-market equities,38.681984,51809100
2023-02-01,EFA,Developed international equities,64.521996,27861400
2023-02-01,EWC,Canadian equities,33.532387,3173900
2023-02-01,GLD,Gold,181.669998,7996000
2023-02-01,SPY,US equities,392.800385,101459200
2023-02-02,AGG,US aggregate bonds,88.596954,9197800
2023-02-02,EEM,Emerging-market equities,38.451015,45943800
2023-02-02,EFA,Developed international equities,64.432625,15588000
2023-02-02,EWC,Canadian equities,33.438797,2091900
2023-02-02,GLD,Gold,177.899994,8842400
2023-02-02,SPY,US equities,398.518372,101654500
2023-02-03,AGG,US aggregate bonds,87.744286,9083000
2023-02-03,EEM,Emerging-market equities,37.767368,42341000
2023-02-03,EFA,Developed international equities,63.833786,18589800
2023-02-03,EWC,Canadian equities,33.242260,1766900
2023-02-03,GLD,Gold,173.460007,13674400
2023-02-03,SPY,US equities,394.282410,94736800
2023-02-06,AGG,US aggregate bonds,87.260811,9198900
2023-02-06,EEM,Emerging-market equities,37.213047,41471500
2023-02-06,EFA,Developed international equities,63.181328,18409500
2023-02-06,EWC,Canadian equities,32.877270,1295300
2023-02-06,GLD,Gold,173.820007,8957000
2023-02-06,SPY,US equities,391.872833,60295300
2023-02-07,AGG,US aggregate bonds,87.111382,6224800
2023-02-07,EEM,Emerging-market equities,37.360863,31941600
2023-02-07,EFA,Developed international equities,63.717590,19440100
2023-02-07,EWC,Canadian equities,33.242260,2230900
2023-02-07,GLD,Gold,173.979996,6794200
2023-02-07,SPY,US equities,396.998016,90990700
2023-02-08,AGG,US aggregate bonds,87.234451,4900600
2023-02-08,EEM,Emerging-market equities,37.314674,38255400
2023-02-08,EFA,Developed international equities,63.324333,18281400
2023-02-08,EWC,Canadian equities,33.027008,1603000
2023-02-08,GLD,Gold,174.410004,4075600
2023-02-08,SPY,US equities,392.656921,76227500
2023-02-09,AGG,US aggregate bonds,86.891609,5594800
2023-02-09,EEM,Emerging-market equities,37.490204,27083800
2023-02-09,EFA,Developed international equities,63.440529,10875300
2023-02-09,EWC,Canadian equities,32.830475,3759700
2023-02-09,GLD,Gold,173.029999,5361300
2023-02-09,SPY,US equities,389.252930,78694900
2023-02-10,AGG,US aggregate bonds,86.513634,5068200
2023-02-10,EEM,Emerging-market equities,37.129898,34463800
2023-02-10,EFA,Developed international equities,63.163452,16681200
2023-02-10,EWC,Canadian equities,33.214191,947400
2023-02-10,GLD,Gold,173.360001,2971100
2023-02-10,SPY,US equities,390.161316,70769700
2023-02-13,AGG,US aggregate bonds,86.777367,6832700
2023-02-13,EEM,Emerging-market equities,37.434780,20906700
2023-02-13,EFA,Developed international equities,63.798035,11806300
2023-02-13,EWC,Canadian equities,33.438797,1977700
2023-02-13,GLD,Gold,172.479996,3970800
2023-02-13,SPY,US equities,394.741425,64913500
